# OCP data for Sony Graphite negative electrode, delithiation
# sto,ocp
0.975346,0.056085
0.975291,0.056085
0.975237,0.056276
0.975182,0.056276
0.975128,0.056276
0.975073,0.056276
0.975019,0.056467
0.974965,0.056467
0.974910,0.056657
0.974856,0.056657
0.974801,0.056657
0.974747,0.056657
0.974693,0.056657
0.974638,0.056848
0.974584,0.056848
0.974529,0.057039
0.974475,0.057039
0.974420,0.057039
0.974366,0.057230
0.974312,0.057230
0.974257,0.057230
0.974203,0.057420
0.974148,0.057420
0.974094,0.057420
0.974039,0.057420
0.973985,0.057611
0.973931,0.057611
0.973876,0.057802
0.973822,0.057802
0.973767,0.057802
0.973713,0.057802
0.973658,0.057993
0.973604,0.057993
0.973550,0.058184
0.973495,0.058184
0.973441,0.058184
0.973386,0.058184
0.973332,0.058374
0.973277,0.058374
0.973223,0.058565
0.973169,0.058565
0.973114,0.058565
0.973060,0.058565
0.973005,0.058756
0.972951,0.058756
0.972897,0.058756
0.972842,0.058947
0.972788,0.058947
0.972733,0.058947
0.972679,0.058947
0.972624,0.059137
0.972570,0.059137
0.972516,0.059137
0.972461,0.059328
0.972407,0.059328
0.972352,0.059328
0.972298,0.059328
0.972243,0.059519
0.972189,0.059519
0.972135,0.059519
0.972080,0.059710
0.972026,0.059710
0.971971,0.059710
0.971917,0.059710
0.971862,0.059710
0.971808,0.059900
0.971754,0.059900
0.971699,0.060091
0.971645,0.060091
0.971590,0.060091
0.971536,0.060282
0.971481,0.060282
0.971427,0.060282
0.971373,0.060282
0.971318,0.060473
0.971264,0.060473
0.971209,0.060473
0.971155,0.060473
0.971100,0.060663
0.971046,0.060663
0.970992,0.060854
0.970937,0.060854
0.970883,0.060854
0.970828,0.060854
0.970774,0.061045
0.970720,0.061045
0.970665,0.061045
0.970611,0.061236
0.970556,0.061236
0.970502,0.061236
0.970447,0.061236
0.970393,0.061427
0.970339,0.061427
0.970284,0.061427
0.970230,0.061617
0.970175,0.061617
0.970121,0.061617
0.970066,0.061617
0.970012,0.061808
0.969958,0.061808
0.969903,0.061808
0.969849,0.061999
0.969794,0.061999
0.969740,0.061999
0.969685,0.061999
0.969631,0.062190
0.969577,0.062190
0.969522,0.062190
0.969468,0.062190
0.969413,0.062380
0.969359,0.062380
0.969304,0.062380
0.969250,0.062380
0.969196,0.062380
0.969141,0.062571
0.969087,0.062571
0.969032,0.062762
0.968978,0.062762
0.968924,0.062762
0.968869,0.062762
0.968815,0.062762
0.968760,0.062762
0.968706,0.062953
0.968651,0.062953
0.968597,0.063143
0.968543,0.063143
0.968488,0.063143
0.968434,0.063143
0.968379,0.063143
0.968325,0.063334
0.968270,0.063334
0.968216,0.063334
0.968162,0.063525
0.968107,0.063525
0.968053,0.063525
0.967998,0.063525
0.967944,0.063716
0.967889,0.063716
0.967835,0.063716
0.967781,0.063907
0.967726,0.063907
0.967672,0.063907
0.967617,0.063907
0.967563,0.064097
0.967508,0.064097
0.967454,0.064288
0.967400,0.064288
0.967345,0.064288
0.967291,0.064288
0.967236,0.064479
0.967182,0.064479
0.967127,0.064479
0.967073,0.064479
0.967019,0.064670
0.966964,0.064670
0.966910,0.064670
0.966855,0.064670
0.966801,0.064670
0.966747,0.064860
0.966692,0.064860
0.966638,0.064860
0.966583,0.065051
0.966529,0.065051
0.966474,0.065051
0.966420,0.065051
0.966366,0.065242
0.966311,0.065242
0.966257,0.065242
0.966202,0.065242
0.966148,0.065433
0.966093,0.065433
0.966039,0.065433
0.965985,0.065433
0.965930,0.065433
0.965876,0.065623
0.965821,0.065623
0.965767,0.065623
0.965712,0.065623
0.965658,0.065623
0.965604,0.065814
0.965549,0.065814
0.965495,0.065814
0.965440,0.065814
0.965386,0.066005
0.965331,0.066005
0.965277,0.066005
0.965223,0.066005
0.965168,0.066196
0.965114,0.066196
0.965059,0.066196
0.965005,0.066196
0.964951,0.066196
0.964896,0.066386
0.964842,0.066386
0.964787,0.066386
0.964733,0.066577
0.964678,0.066577
0.964624,0.066577
0.964570,0.066577
0.964515,0.066577
0.964461,0.066577
0.964406,0.066768
0.964352,0.066768
0.964297,0.066959
0.964243,0.066959
0.964189,0.066959
0.964134,0.066959
0.964080,0.066959
0.964025,0.067150
0.963971,0.067150
0.963916,0.067150
0.963862,0.067150
0.963808,0.067340
0.963753,0.067340
0.963699,0.067340
0.963644,0.067340
0.963590,0.067531
0.963535,0.067531
0.963481,0.067531
0.963427,0.067531
0.963372,0.067531
0.963318,0.067722
0.963263,0.067722
0.963209,0.067722
0.963154,0.067722
0.963100,0.067722
0.963046,0.067913
0.962991,0.067913
0.962937,0.068103
0.962882,0.067913
0.962828,0.068103
0.962774,0.068103
0.962719,0.068103
0.962665,0.068103
0.962610,0.068103
0.962556,0.068294
0.962501,0.068294
0.962447,0.068294
0.962393,0.068485
0.962338,0.068485
0.962284,0.068485
0.962229,0.068485
0.962175,0.068485
0.962120,0.068485
0.962066,0.068485
0.962012,0.068485
0.961957,0.068676
0.961903,0.068676
0.961848,0.068676
0.961794,0.068866
0.961739,0.068866
0.961685,0.068866
0.961631,0.068866
0.961576,0.068866
0.961522,0.068866
0.961467,0.069057
0.961413,0.069057
0.961358,0.069057
0.961304,0.069248
0.961250,0.069248
0.961195,0.069248
0.961141,0.069248
0.961086,0.069248
0.961032,0.069248
0.960978,0.069439
0.960923,0.069439
0.960869,0.069439
0.960814,0.069439
0.960760,0.069439
0.960705,0.069629
0.960651,0.069629
0.960597,0.069629
0.960542,0.069629
0.960488,0.069629
0.960433,0.069820
0.960379,0.069820
0.960324,0.069820
0.960270,0.069820
0.960216,0.070011
0.960161,0.070011
0.960107,0.070011
0.960052,0.070011
0.959998,0.070011
0.959943,0.070202
0.959889,0.070202
0.959835,0.070202
0.959780,0.070202
0.959726,0.070393
0.959671,0.070393
0.959617,0.070393
0.959562,0.070393
0.959508,0.070393
0.959454,0.070393
0.959399,0.070583
0.959345,0.070583
0.959290,0.070583
0.959236,0.070583
0.959181,0.070774
0.959127,0.070774
0.959073,0.070774
0.959018,0.070774
0.958964,0.070774
0.958909,0.070774
0.958855,0.070965
0.958801,0.070965
0.958746,0.070965
0.958692,0.071156
0.958637,0.071156
0.958583,0.071156
0.958528,0.071156
0.958474,0.071156
0.958420,0.071156
0.958365,0.071156
0.958311,0.071346
0.958256,0.071346
0.958202,0.071346
0.958147,0.071346
0.958093,0.071346
0.958039,0.071537
0.957984,0.071537
0.957930,0.071537
0.957875,0.071537
0.957821,0.071537
0.957766,0.071537
0.957712,0.071537
0.957658,0.071728
0.957603,0.071728
0.957549,0.071728
0.957494,0.071728
0.957440,0.071919
0.957385,0.071919
0.957331,0.071919
0.957277,0.071919
0.957222,0.071919
0.957168,0.071919
0.957113,0.071919
0.957059,0.072109
0.957005,0.072109
0.956950,0.072109
0.956896,0.072109
0.956841,0.072109
0.956787,0.072109
0.956732,0.072300
0.956678,0.072300
0.956624,0.072300
0.956569,0.072300
0.956515,0.072300
0.956460,0.072300
0.956406,0.072491
0.956351,0.072491
0.956297,0.072491
0.956243,0.072491
0.956188,0.072682
0.956134,0.072682
0.956079,0.072682
0.956025,0.072682
0.955970,0.072682
0.955916,0.072682
0.955862,0.072682
0.955807,0.072872
0.955753,0.072872
0.955698,0.072872
0.955644,0.072872
