# OCP data for Sony LFP positive electrode, lithiation
# sto,ocp
0.035705,3.409579
0.035760,3.409579
0.035816,3.409579
0.035871,3.409579
0.035927,3.409579
0.035982,3.409579
0.036037,3.409579
0.036093,3.409579
0.036148,3.409579
0.036204,3.409579
0.036259,3.409579
0.036315,3.409579
0.036370,3.409579
0.036426,3.409579
0.036481,3.409579
0.036536,3.409579
0.036592,3.409579
0.036647,3.409579
0.036703,3.409579
0.036758,3.409579
0.036814,3.409579
0.036869,3.409579
0.036925,3.409579
0.036980,3.409579
0.037035,3.409579
0.037091,3.409579
0.037146,3.409579
0.037202,3.409579
0.037257,3.409579
0.037313,3.409770
0.037368,3.409770
0.037424,3.409770
0.037479,3.409770
0.037534,3.409770
0.037590,3.409770
0.037645,3.409770
0.037701,3.409770
0.037756,3.409770
0.037812,3.409770
0.037867,3.409770
0.037923,3.409770
0.037978,3.409770
0.038034,3.409770
0.038089,3.409770
0.038144,3.409770
0.038200,3.409770
0.038255,3.409770
0.038311,3.409770
0.038366,3.409770
0.038422,3.409770
0.038477,3.409770
0.038533,3.409770
0.038588,3.409770
0.038643,3.409770
0.038699,3.409770
0.038754,3.409770
0.038810,3.409770
0.038865,3.409770
0.038921,3.409770
0.038976,3.409770
0.039032,3.409770
0.039087,3.409770
0.039142,3.409770
0.039198,3.409770
0.039253,3.409770
0.039309,3.409770
0.039364,3.409770
0.039420,3.409770
0.039475,3.409770
0.039531,3.409770
0.039586,3.409770
0.039641,3.409770
0.039697,3.409770
0.039752,3.409770
0.039808,3.409770
0.039863,3.409770
0.039919,3.409770
0.039974,3.409770
0.040030,3.409770
0.040085,3.409770
0.040140,3.409770
0.040196,3.409770
0.040251,3.409770
0.040307,3.409770
0.040362,3.409770
0.040418,3.409770
0.040473,3.409770
0.040529,3.409770
0.040584,3.409770
0.040639,3.409770
0.040695,3.409770
0.040750,3.409770
0.040806,3.409770
0.040861,3.409770
0.040917,3.409770
0.040972,3.409770
0.041028,3.409770
0.041083,3.409770
0.041138,3.409770
0.041194,3.409770
0.041249,3.409770
0.041305,3.409770
0.041360,3.409770
0.041416,3.409770
0.041471,3.409770
0.041527,3.409770
0.041582,3.409770
0.041637,3.409770
0.041693,3.409770
0.041748,3.409770
0.041804,3.409770
0.041859,3.409770
0.041915,3.409770
0.041970,3.409770
0.042026,3.409770
0.042081,3.409770
0.042137,3.409770
0.042192,3.409770
0.042247,3.409770
0.042303,3.409770
0.042358,3.409770
0.042414,3.409961
0.042469,3.409770
0.042525,3.409770
0.042580,3.409770
0.042636,3.409770
0.042691,3.409770
0.042746,3.409770
0.042802,3.409770
0.042857,3.409770
0.042913,3.409770
0.042968,3.409770
0.043024,3.409770
0.043079,3.409770
0.043135,3.409770
0.043190,3.409961
0.043245,3.409770
0.043301,3.409770
0.043356,3.409770
0.043412,3.409770
0.043467,3.409770
0.043523,3.409770
0.043578,3.409770
0.043634,3.409770
0.043689,3.409770
0.043744,3.409770
0.043800,3.409961
0.043855,3.409961
0.043911,3.409961
0.043966,3.409961
0.044022,3.409961
0.044077,3.409961
0.044133,3.409770
0.044188,3.409770
0.044243,3.409770
0.044299,3.409961
0.044354,3.409961
0.044410,3.409961
0.044465,3.409770
0.044521,3.409770
0.044576,3.409961
0.044632,3.409961
0.044687,3.409961
0.044742,3.409770
0.044798,3.409961
0.044853,3.409961
0.044909,3.409961
0.044964,3.409770
0.045020,3.409961
0.045075,3.409961
0.045131,3.409770
0.045186,3.409961
0.045241,3.409770
0.045297,3.409961
0.045352,3.409770
0.045408,3.409961
0.045463,3.409770
0.045519,3.409961
0.045574,3.409770
0.045630,3.409770
0.045685,3.409770
0.045740,3.409961
0.045796,3.409961
0.045851,3.409961
0.045907,3.409961
0.045962,3.409961
0.046018,3.409961
0.046073,3.409961
0.046129,3.409961
0.046184,3.409961
0.046239,3.409961
0.046295,3.409770
0.046350,3.409961
0.046406,3.409961
0.046461,3.409961
0.046517,3.409961
0.046572,3.409770
0.046628,3.409961
0.046683,3.409961
0.046739,3.409961
0.046794,3.409961
0.046849,3.409961
0.046905,3.409961
0.046960,3.409961
0.047016,3.409961
0.047071,3.409961
0.047127,3.409961
